dataset_id,split_family,comparison_family,tau,policy_a,policy_b_same_tau,policy_b,split_id,subject_id,session,day,selected_threshold,target_intervention_rate,selected_intervention_rate,intervention_rate_gap,exact_budget_match,candidate_threshold_count,trace_count,disagreement_trace_count,max_attainable_intervention_rate
hyser,hyser_subject_logo,agency_vs_plain_conf_exact_budget,0.05,agency_margin_tau_0.05,plain_conf_threshold_matched_tau_0.05,plain_conf_threshold_exact_budget_tau_0.05,hyser_subject_logo|subject11,subject11,session2,session2,0.4636257086258861,0.033497536945812804,0.033497536945812804,0.0,True,203,1015,710,0.6995073891625616
hyser,hyser_subject_logo,agency_vs_plain_conf_exact_budget,0.05,agency_margin_tau_0.05,plain_conf_threshold_matched_tau_0.05,plain_conf_threshold_exact_budget_tau_0.05,hyser_subject_logo|subject12,subject12,session1,session1,0.7031359251728128,0.01782178217821782,0.01485148514851485,0.0029702970297029695,False,203,1010,765,0.7574257425742574
hyser,hyser_subject_logo,agency_vs_plain_conf_exact_budget,0.05,agency_margin_tau_0.05,plain_conf_threshold_matched_tau_0.05,plain_conf_threshold_exact_budget_tau_0.05,hyser_subject_logo|subject12,subject12,session2,session2,0.542891227342386,0.0187192118226601,0.0187192118226601,0.0,True,203,1015,760,0.7487684729064039
hyser,hyser_subject_logo,agency_vs_plain_conf_exact_budget,0.05,agency_margin_tau_0.05,plain_conf_threshold_matched_tau_0.05,plain_conf_threshold_exact_budget_tau_0.05,hyser_subject_logo|subject13,subject13,session1,session1,0.6112938168834663,0.04079601990049751,0.041791044776119404,0.0009950248756218916,False,203,1005,669,0.6656716417910448
hyser,hyser_subject_logo,agency_vs_plain_conf_exact_budget,0.05,agency_margin_tau_0.05,plain_conf_threshold_matched_tau_0.05,plain_conf_threshold_exact_budget_tau_0.05,hyser_subject_logo|subject13,subject13,session2,session2,0.542891227342386,0.03725490196078431,0.03823529411764706,0.0009803921568627486,False,203,1020,628,0.615686274509804
hyser,hyser_subject_logo,agency_vs_plain_conf_exact_budget,0.05,agency_margin_tau_0.05,plain_conf_threshold_matched_tau_0.05,plain_conf_threshold_exact_budget_tau_0.05,hyser_subject_logo|subject14,subject14,session1,session1,0.507043375534236,0.027722772277227723,0.026732673267326732,0.000990099009900991,False,203,1010,763,0.7554455445544555
hyser,hyser_subject_logo,agency_vs_plain_conf_exact_budget,0.05,agency_margin_tau_0.05,plain_conf_threshold_matched_tau_0.05,plain_conf_threshold_exact_budget_tau_0.05,hyser_subject_logo|subject14,subject14,session2,session2,0.48482440968251644,0.025870646766169153,0.025870646766169153,0.0,True,203,1005,655,0.6517412935323383
hyser,hyser_subject_logo,agency_vs_plain_conf_exact_budget,0.05,agency_margin_tau_0.05,plain_conf_threshold_matched_tau_0.05,plain_conf_threshold_exact_budget_tau_0.05,hyser_subject_logo|subject15,subject15,session1,session1,0.7286999294712729,0.014705882352941176,0.01568627450980392,0.000980392156862745,False,203,1020,783,0.7676470588235295
hyser,hyser_subject_logo,agency_vs_plain_conf_exact_budget,0.05,agency_margin_tau_0.05,plain_conf_threshold_matched_tau_0.05,plain_conf_threshold_exact_budget_tau_0.05,hyser_subject_logo|subject15,subject15,session2,session2,0.5001052117493339,0.04378109452736319,0.04477611940298507,0.0009950248756218846,False,203,1005,645,0.6417910447761194
hyser,hyser_subject_logo,agency_vs_plain_conf_exact_budget,0.05,agency_margin_tau_0.05,plain_conf_threshold_matched_tau_0.05,plain_conf_threshold_exact_budget_tau_0.05,hyser_subject_logo|subject16,subject16,session1,session1,0.44064464738253956,0.04321608040201005,0.04321608040201005,0.0,True,203,995,699,0.7025125628140704
hyser,hyser_subject_logo,agency_vs_plain_conf_exact_budget,0.05,agency_margin_tau_0.05,plain_conf_threshold_matched_tau_0.05,plain_conf_threshold_exact_budget_tau_0.05,hyser_subject_logo|subject16,subject16,session2,session2,0.6613403859160171,0.020588235294117647,0.0196078431372549,0.000980392156862745,False,203,1020,606,0.5941176470588235
