split_family,comparison_family,metric,policy_a,policy_b,unit_cols,n_units,estimate,ci_low,ci_high,p_value,beneficial,holm_rank,holm_n_tests,holm_threshold,holm_reject,beneficial_and_holm_significant
db10_amputee_loso,agency_vs_set_acsa,mean_ali,agency_margin_tau_0.02,set_acsa_tau_0.02,split_id|subject_id|session,15,0.0004953035891262926,0.00038590812777479613,0.0006031759402076882,0.0009995002498750624,False,3,5,0.016666666666666666,True,False
db10_amputee_loso,agency_vs_set_acsa,mean_ali,agency_margin_tau_0.05,set_acsa_tau_0.05,split_id|subject_id|session,15,0.0014035015177109725,0.001132985794331857,0.0016293952862902522,0.0004997501249375312,False,1,5,0.01,True,False
db10_amputee_loso,agency_vs_set_acsa,mean_ali,agency_margin_tau_0.10,set_acsa_tau_0.10,split_id|subject_id|session,15,0.0016564286882495402,0.00123871426921884,0.002071945539067632,0.0004997501249375312,False,2,5,0.0125,True,False
db10_amputee_loso,agency_vs_set_acsa,mean_ali,agency_margin_tau_0.15,set_acsa_tau_0.15,split_id|subject_id|session,15,0.0006586888240227883,0.00033852739308457117,0.0010260845380788298,0.0009995002498750624,False,4,5,0.025,True,False
db10_amputee_loso,agency_vs_set_acsa,mean_ali,agency_margin_tau_0.20,set_acsa_tau_0.20,split_id|subject_id|session,15,0.0001521748470462524,5.250685889567712e-05,0.00028413823280191075,0.0034982508745627187,False,5,5,0.05,True,False
db10_amputee_loso,agency_vs_set_acsa,intervention_rate,agency_margin_tau_0.02,set_acsa_tau_0.02,split_id|subject_id|session,15,0.049777777777777775,0.03856944444444445,0.06122222222222222,0.0009995002498750624,True,3,5,0.016666666666666666,True,True
db10_amputee_loso,agency_vs_set_acsa,intervention_rate,agency_margin_tau_0.05,set_acsa_tau_0.05,split_id|subject_id|session,15,0.05160317460317459,0.04072777777777778,0.06109841269841267,0.0004997501249375312,True,1,5,0.01,True,True
db10_amputee_loso,agency_vs_set_acsa,intervention_rate,agency_margin_tau_0.10,set_acsa_tau_0.10,split_id|subject_id|session,15,0.026920634920634907,0.01938055555555553,0.03461984126984124,0.0004997501249375312,True,2,5,0.0125,True,True
db10_amputee_loso,agency_vs_set_acsa,intervention_rate,agency_margin_tau_0.15,set_acsa_tau_0.15,split_id|subject_id|session,15,0.006174603174603181,0.0031742063492063467,0.0098579365079365,0.0009995002498750624,True,4,5,0.025,True,True
db10_amputee_loso,agency_vs_set_acsa,intervention_rate,agency_margin_tau_0.20,set_acsa_tau_0.20,split_id|subject_id|session,15,0.0009682539682539515,0.00033333333333331104,0.0018571428571428534,0.0034982508745627187,True,5,5,0.05,True,True
db10_amputee_loso,agency_vs_plain_conf,active_macro_f1,agency_margin_tau_0.02,plain_conf_threshold_matched_tau_0.02,split_id|subject_id|session,15,0.012844890140502167,-0.025269538911188792,0.047622029000875976,0.5297351324337831,True,4,5,0.025,False,False
db10_amputee_loso,agency_vs_plain_conf,active_macro_f1,agency_margin_tau_0.05,plain_conf_threshold_matched_tau_0.05,split_id|subject_id|session,15,-0.003436366588691384,-0.08007124697263447,0.07058246209166609,0.9325337331334332,False,5,5,0.05,False,False
db10_amputee_loso,agency_vs_plain_conf,active_macro_f1,agency_margin_tau_0.10,plain_conf_threshold_matched_tau_0.10,split_id|subject_id|session,15,0.030489589134478336,-0.03331001821755029,0.09334110698646877,0.38580709645177413,True,3,5,0.016666666666666666,False,False
